dataset,y_true,xgb_mean_prob,lr_mean_prob,cat_mean_prob,bias,ensemble_prob,selected_threshold,y_pred_threshold_opt
tuning,0,0.24655646085739136,0.2676515180100124,0.0,0.021095057152621055,0.2571039894337019,0.16,1
tuning,0,0.23698480427265167,0.3117707281138926,0.0,0.07478592384124094,0.27437776619327214,0.16,1
tuning,0,0.25271478295326233,0.21857332536711216,0.0,-0.03414145758615017,0.23564405416018724,0.16,1
tuning,1,0.25876328349113464,0.3224310354926559,0.0,0.06366775200152125,0.29059715949189524,0.16,1
tuning,0,0.1392768919467926,0.06750297161780956,0.0,-0.07177392032898304,0.10338993178230108,0.16,0
tuning,0,0.1392768919467926,0.07171498774451102,0.0,-0.06756190420228159,0.10549593984565181,0.16,0
tuning,1,0.14347858726978302,0.07308629191256705,0.0,-0.07039229535721597,0.10828243959117503,0.16,0
tuning,0,0.2429811656475067,0.306437840336063,0.0,0.06345667468855631,0.27470950299178487,0.16,1
tuning,0,0.25654336810112,0.2890360497273646,0.0,0.03249268162624458,0.27278970891424226,0.16,1
tuning,0,0.25032296776771545,0.48568732947905896,0.0,0.2353643617113435,0.3680051486233872,0.16,1
tuning,0,0.2486865520477295,0.2572024197635326,0.0,0.008515867715803094,0.252944485905631,0.16,1
tuning,0,0.25654336810112,0.317052963589009,0.0,0.06050959548788898,0.28679816584506446,0.16,1
tuning,0,0.1392768919467926,0.06526059477132354,0.0,-0.07401629717546906,0.10226874335905807,0.16,0
tuning,0,0.1392768919467926,0.06862610523235545,0.0,-0.07065078671443716,0.10395149858957403,0.16,0
tuning,0,0.14347858726978302,0.060858464399417875,0.0,-0.08262012287036515,0.10216852583460045,0.16,0
tuning,0,0.25032296776771545,0.2742532918962149,0.0,0.023930324128499436,0.26228812983196514,0.16,1
tuning,1,0.1392768919467926,0.058472734373934486,0.0,-0.08080415757285811,0.09887481316036355,0.16,0
tuning,0,0.1392768919467926,0.05537796793395737,0.0,-0.08389892401283523,0.097327429940375,0.16,0
tuning,0,0.14101730287075043,0.052858011867314265,0.0,-0.08815929100343617,0.09693765736903234,0.16,0
tuning,0,0.25250735878944397,0.323346062520746,0.0,0.07083870373130202,0.287926710655095,0.16,1
tuning,0,0.2549129128456116,0.22997884900561213,0.0,-0.024934063839999437,0.24244588092561187,0.16,1
tuning,0,0.1392768919467926,0.06541032769310638,0.0,-0.07386656425368622,0.1023436098199495,0.16,0
tuning,1,0.14101730287075043,0.05179354001387196,0.0,-0.08922376285687847,0.09640542144231119,0.16,0
tuning,0,0.24259452521800995,0.2579288413422306,0.0,0.015334316124220648,0.2502616832801203,0.16,1
tuning,0,0.1392768919467926,0.05878258990441695,0.0,-0.08049430204237565,0.09902974092560478,0.16,0
tuning,0,0.2634499967098236,0.33983276805365653,0.0,0.07638277134383292,0.3016413823817401,0.16,1
tuning,0,0.2571200728416443,0.32886667649420664,0.0,0.07174660365256236,0.29299337466792547,0.16,1
tuning,0,0.14101730287075043,0.012515800448060608,0.0,-0.12850150242268982,0.07676655165940552,0.16,0
tuning,0,0.23928982019424438,0.2521329803998763,0.0,0.01284316020563192,0.24571140029706035,0.16,1
tuning,0,0.1392768919467926,0.04370948954537461,0.0,-0.09556740240141799,0.09149319074608361,0.16,0
tuning,0,0.2420714646577835,0.24025198624760552,0.0,-0.0018194784101779882,0.24116172545269451,0.16,1
tuning,1,0.25250735878944397,0.31969373659627115,0.0,0.06718637780682718,0.28610054769285753,0.16,1
tuning,0,0.22699563205242157,0.5665685114184739,0.0,0.3395728793660523,0.3967820717354477,0.16,1
tuning,0,0.25032296776771545,0.3304595279325018,0.0,0.08013656016478632,0.2903912478501086,0.16,1
tuning,0,0.24579183757305145,0.270170434288339,0.0,0.024378596715287526,0.2579811359306952,0.16,1
tuning,0,0.1392768919467926,0.1791892273642076,0.0,0.039912335417414985,0.1592330596555001,0.16,0
tuning,0,0.14347858726978302,0.06928210197516597,0.0,-0.07419648529461705,0.1063803446224745,0.16,0
tuning,0,0.14101730287075043,0.048102213517509346,0.0,-0.09291508935324108,0.09455975819412989,0.16,0
tuning,0,0.1392768919467926,0.04604015379716226,0.0,-0.09323673814963035,0.09265852287197743,0.16,0
tuning,1,0.25654336810112,0.737322383202831,0.0,0.48077901510171106,0.4969328756519755,0.16,1
tuning,0,0.25029054284095764,0.307332420746295,0.0,0.05704187790533738,0.27881148179362636,0.16,1
tuning,1,0.25328582525253296,0.23795632820282872,0.0,-0.015329497049704238,0.24562107672768085,0.16,1
tuning,0,0.14101730287075043,0.046328564244738725,0.0,-0.09468873862601171,0.09367293355774457,0.16,0
tuning,0,0.14101730287075043,0.04133991354752571,0.0,-0.09967738932322472,0.09117860820913806,0.16,0
tuning,0,0.1392768919467926,0.07602389599639708,0.0,-0.06325299595039552,0.10765039397159484,0.16,0
tuning,0,0.1392768919467926,0.1267699534548775,0.0,-0.012506938491915115,0.13302342270083506,0.16,0
tuning,0,0.1392768919467926,0.0719114712194922,0.0,-0.0673654207273004,0.1055941815831424,0.16,0
tuning,0,0.2429811656475067,0.31160449763955145,0.0,0.06862333199204473,0.2772928316435291,0.16,1
tuning,0,0.25876328349113464,0.3266675153487227,0.0,0.06790423185758804,0.29271539941992863,0.16,1
tuning,1,0.24579183757305145,0.09204087245728677,0.0,-0.1537509651157647,0.1689163550151691,0.16,1
tuning,0,0.25247472524642944,0.3124553449880597,0.0,0.05998061974163027,0.2824650351172446,0.16,1
tuning,0,0.1392768919467926,0.4024315199670105,0.0,0.2631546280202179,0.2708542059569016,0.16,1
tuning,0,0.1392768919467926,0.07077627642369277,0.0,-0.06850061552309983,0.10502658418524269,0.16,0
tuning,0,0.14101730287075043,0.05025912491555153,0.0,-0.09075817795519889,0.09563821389315098,0.16,0
tuning,1,0.14347858726978302,0.06456581864783152,0.0,-0.0789127686219515,0.10402220295880726,0.16,0
tuning,0,0.14347858726978302,0.1137607185633816,0.0,-0.029717868706401418,0.1286196529165823,0.16,0
tuning,1,0.23055477440357208,0.2564107311327212,0.0,0.025855956729149143,0.24348275276814665,0.16,1
tuning,0,0.14347858726978302,0.06798117412767707,0.0,-0.07549741314210595,0.10572988069873004,0.16,0
tuning,0,0.14347858726978302,0.08697133076997243,0.0,-0.05650725649981059,0.11522495901987773,0.16,0
tuning,0,0.25271478295326233,0.2542034453166789,0.0,0.0014886623634165486,0.2534591141349706,0.16,1
tuning,0,0.1392768919467926,0.3725185268131485,0.0,0.2332416348663559,0.2558977093799706,0.16,1
tuning,0,0.14347858726978302,0.07052247532357395,0.0,-0.07295611194620907,0.10700053129667848,0.16,0
tuning,0,0.1392768919467926,0.0704935190029028,0.0,-0.06878337294388981,0.1048852054748477,0.16,0
tuning,1,0.2364388406276703,0.2478790261447585,0.0,0.011440185517088225,0.24215893338621441,0.16,1
tuning,0,0.1392768919467926,0.06740843638687521,0.0,-0.07186845555991739,0.10334266416683391,0.16,0
tuning,0,0.1392768919467926,0.06877776981278336,0.0,-0.07049912213400925,0.10402733087978798,0.16,0
tuning,1,0.25271478295326233,0.2580747287770034,0.0,0.0053599458237410524,0.2553947558651328,0.16,1
tuning,0,0.14347858726978302,0.06898734510114649,0.0,-0.07449124216863653,0.10623296618546475,0.16,0
tuning,0,0.25250735878944397,0.32239696766239195,0.0,0.06988960887294798,0.28745216322591793,0.16,1
tuning,0,0.1392768919467926,0.06579908994051809,0.0,-0.07347780200627452,0.10253799094365534,0.16,0
tuning,0,0.1392768919467926,0.07809365672867492,0.0,-0.06118323521811768,0.10868527433773376,0.16,0
tuning,0,0.1392768919467926,0.04872682227559949,0.0,-0.09055006967119311,0.09400185711119605,0.16,0
tuning,0,0.2634499967098236,0.33168853499043505,0.0,0.06823853828061144,0.2975692658501293,0.16,1
tuning,0,0.25032296776771545,0.3105670121680584,0.0,0.06024404440034292,0.2804449899678869,0.16,1
tuning,0,0.1392768919467926,0.06526059477132354,0.0,-0.07401629717546906,0.10226874335905807,0.16,0
tuning,0,0.25271478295326233,0.24729250662453633,0.0,-0.0054222763287259945,0.25000364478889936,0.16,1
tuning,0,0.1392768919467926,0.07077627642369277,0.0,-0.06850061552309983,0.10502658418524269,0.16,0
tuning,0,0.1392768919467926,0.054146307179501516,0.0,-0.08513058476729109,0.09671159956314707,0.16,0
tuning,0,0.14347858726978302,0.0683892891215481,0.0,-0.07508929814823492,0.10593393819566556,0.16,0
tuning,0,0.25250735878944397,0.7093659834111744,0.0,0.45685862462173044,0.4809366711003092,0.16,1
tuning,0,0.1392768919467926,0.03715340536219759,0.0,-0.10212348658459501,0.08821514865449509,0.16,0
tuning,0,0.25271478295326233,0.2576401778562631,0.0,0.004925394903000757,0.25517748040476274,0.16,1
tuning,0,0.1392768919467926,0.04953072372088561,0.0,-0.089746168225907,0.0944038078338391,0.16,0
tuning,1,0.2571200728416443,0.3365331068548781,0.0,0.0794130340132338,0.29682658984826116,0.16,1
tuning,1,0.23928982019424438,0.2531639923490379,0.0,0.01387417215479353,0.24622690627164115,0.16,1
tuning,1,0.1392768919467926,0.0964170213227957,0.0,-0.042859870623996904,0.11784695663479415,0.16,0
tuning,1,0.2634499967098236,0.3325691459663662,0.0,0.06911914925654261,0.2980095713380949,0.16,1
tuning,0,0.1392768919467926,0.057380179054509234,0.0,-0.08189671289228337,0.09832853550065092,0.16,0
tuning,0,0.1392768919467926,0.06521752330307237,0.0,-0.07405936864372023,0.10224720762493249,0.16,0
tuning,1,0.2571200728416443,0.3365331068548781,0.0,0.0794130340132338,0.29682658984826116,0.16,1
tuning,1,0.2634499967098236,0.6862537268172897,0.0,0.4228037301074661,0.47485186176355665,0.16,1
tuning,1,0.1392768919467926,0.06360977982499752,0.0,-0.07566711212179508,0.10144333588589506,0.16,0
tuning,0,0.2474774867296219,0.3356048381238343,0.0,0.0881273513942124,0.2915411624267281,0.16,1
tuning,0,0.1392768919467926,0.014576994345831677,0.0,-0.12469989760096092,0.07692694314631214,0.16,0
tuning,0,0.1392768919467926,0.05440292663887747,0.0,-0.08487396530791513,0.09683990929283504,0.16,0
tuning,0,0.1392768919467926,0.07595112014043542,0.0,-0.06332577180635718,0.10761400604361401,0.16,0
tuning,0,0.24871884286403656,0.2614828962472369,0.0,0.012764053383200358,0.2551008695556367,0.16,1
tuning,0,0.25955432653427124,0.23928564902298324,0.0,-0.020268677511287997,0.24941998777862723,0.16,1
tuning,0,0.1392768919467926,0.29764639024923234,0.0,0.15836949830243974,0.21846164109801247,0.16,1
tuning,0,0.23698480427265167,0.3157020024028093,0.0,0.07871719813015765,0.2763434033377305,0.16,1
tuning,0,0.2634499967098236,0.3365331068548781,0.0,0.07308311014505448,0.2999915517823508,0.16,1
tuning,0,0.2429811656475067,0.31309948714987534,0.0,0.07011832150236863,0.27804032639869103,0.16,1
tuning,0,0.2634499967098236,0.743590375708708,0.0,0.4801403789988844,0.5035201862092658,0.16,1
tuning,0,0.24655646085739136,0.11969307985229248,0.0,-0.12686338100509886,0.18312477035484193,0.16,1
tuning,0,0.14347858726978302,0.0736787033198169,0.0,-0.06979988394996613,0.10857864529479996,0.16,0
tuning,0,0.14347858726978302,0.06506343601552737,0.0,-0.07841515125425565,0.1042710116426552,0.16,0
tuning,0,0.2364388406276703,0.30562381252869925,0.0,0.06918497190102896,0.27103132657818474,0.16,1
tuning,0,0.14347858726978302,0.018511903182324208,0.0,-0.12496668408745881,0.08099524522605361,0.16,0
tuning,0,0.23281635344028473,0.20460945035847514,0.0,-0.028206903081809592,0.21871290189937992,0.16,1
tuning,0,0.1392768919467926,0.07451632854151183,0.0,-0.06476056340528077,0.10689661024415222,0.16,0
tuning,0,0.1392768919467926,0.06715421745537813,0.0,-0.07212267449141448,0.10321555470108537,0.16,0
tuning,0,0.1392768919467926,0.06687298809774007,0.0,-0.07240390384905253,0.10307494002226633,0.16,0
tuning,0,0.1392768919467926,0.07057810110037213,0.0,-0.06869879084642047,0.10492749652358237,0.16,0
tuning,1,0.22699563205242157,0.2285439000274433,0.0,0.001548267975021722,0.22776976603993243,0.16,1
tuning,0,0.2634499967098236,0.34188394671202554,0.0,0.07843395000220194,0.3026669717109246,0.16,1
tuning,0,0.1392768919467926,0.05676979427154194,0.0,-0.08250709767525066,0.09802334310916727,0.16,0
tuning,0,0.2420714646577835,0.2442100721294746,0.0,0.0021386074716910897,0.24314076839362905,0.16,1
tuning,0,0.14347858726978302,0.07110475113372103,0.0,-0.07237383613606199,0.10729166920175202,0.16,0
tuning,0,0.2519374489784241,0.305680779868702,0.0,0.05374333089027794,0.27880911442356304,0.16,1
tuning,0,0.14101730287075043,0.044571606060936,0.0,-0.09644569680981444,0.09279445446584321,0.16,0
tuning,0,0.2571200728416443,0.11496458180158942,0.0,-0.14215549104005487,0.18604232732161685,0.16,1
tuning,0,0.23698480427265167,0.30878783011965366,0.0,0.07180302584700199,0.27288631719615264,0.16,1
tuning,0,0.2429811656475067,0.6863420996011955,0.0,0.4433609339536888,0.4646616326243511,0.16,1
tuning,1,0.1392768919467926,0.021375213732190482,0.0,-0.11790167821460212,0.08032605283949154,0.16,0
tuning,0,0.14347858726978302,0.05040711044134188,0.0,-0.09307147682844114,0.09694284885556245,0.16,0
tuning,0,0.25654336810112,0.27508234585563335,0.0,0.018538977754513353,0.26581285697837664,0.16,1
tuning,0,0.2634499967098236,0.33574843916737607,0.0,0.07229844245755246,0.29959921793859984,0.16,1
tuning,1,0.22699563205242157,0.2143907350973549,0.0,-0.012604896955066669,0.22069318357488824,0.16,1
tuning,0,0.2634499967098236,0.3553060569540457,0.0,0.0918560602442221,0.30937802683193466,0.16,1
tuning,0,0.2549129128456116,0.26233803215246637,0.0,0.007425119306854799,0.258625472499039,0.16,1
tuning,0,0.242039754986763,0.23931420776316933,0.0,-0.002725547223593666,0.24067698137496618,0.16,1
tuning,0,0.2481546550989151,0.2442100721294746,0.0,-0.003944582969440502,0.24618236361419485,0.16,1
tuning,0,0.1392768919467926,0.04669830096213545,0.0,-0.09257859098465715,0.09298759645446403,0.16,0
tuning,1,0.2474774867296219,0.3317353081955547,0.0,0.0842578214659328,0.2896063974625883,0.16,1
tuning,0,0.2634499967098236,0.3320612816203826,0.0,0.06861128491055901,0.2977556391651031,0.16,1
tuning,0,0.1392768919467926,0.07295822871440188,0.0,-0.06631866323239072,0.10611756033059724,0.16,0
tuning,0,0.23698480427265167,0.3269570187754759,0.0,0.08997221450282422,0.2819709115240638,0.16,1
tuning,1,0.25271478295326233,0.2580747287770034,0.0,0.0053599458237410524,0.2553947558651328,0.16,1
tuning,0,0.1392768919467926,0.07904217347504668,0.0,-0.06023471847174593,0.10915953271091963,0.16,0
tuning,1,0.1392768919467926,0.06132640448950878,0.0,-0.07795048745728382,0.10030164821815069,0.16,0
tuning,0,0.25271478295326233,0.2475114226105295,0.0,-0.005203360342732832,0.2501131027818959,0.16,1
tuning,0,0.25876328349113464,0.32601204848678383,0.0,0.06724876499564919,0.29238766598895927,0.16,1
tuning,0,0.1392768919467926,0.07092441689824559,0.0,-0.06835247504854701,0.10510065442251909,0.16,0
tuning,0,0.2634499967098236,0.3365331068548781,0.0,0.07308311014505448,0.2999915517823508,0.16,1
tuning,0,0.1392768919467926,0.0786418169000894,0.0,-0.06063507504670321,0.108959354423441,0.16,0
tuning,0,0.1392768919467926,0.016063560511724178,0.0,-0.12321333143506842,0.07767022622925839,0.16,0
tuning,0,0.1392768919467926,0.126065069655105,0.0,-0.013211822291687603,0.1326709808009488,0.16,0
tuning,0,0.1392768919467926,0.07600092875281629,0.0,-0.06327596319397631,0.10763891034980444,0.16,0
tuning,0,0.2454698532819748,0.23117834375431803,0.0,-0.01429150952765676,0.2383240985181464,0.16,1
tuning,0,0.2420714646577835,0.23877987687746607,0.0,-0.0032915877803174343,0.24042567076762478,0.16,1
tuning,0,0.1392768919467926,0.07341582925792614,0.0,-0.06586106268886646,0.10634636060235937,0.16,0
tuning,0,0.1392768919467926,0.0477569406411444,0.0,-0.0915199513056482,0.0935169162939685,0.16,0
tuning,0,0.1392768919467926,0.051609875145954186,0.0,-0.08766701680083841,0.0954433835463734,0.16,0
tuning,1,0.2454698532819748,0.25429038876662563,0.0,0.008820535484650838,0.2498801210243002,0.16,1
tuning,0,0.14347858726978302,0.07422791880381496,0.0,-0.06925066846596806,0.10885325303679899,0.16,0
tuning,0,0.14347858726978302,0.06027713457836456,0.0,-0.08320145269141846,0.10187786092407379,0.16,0
tuning,0,0.1392768919467926,0.0465597955030216,0.0,-0.092717096443771,0.0929183437249071,0.16,0
tuning,0,0.2571200728416443,0.330595976085898,0.0,0.07347590324425374,0.2938580244637712,0.16,1
tuning,0,0.14347858726978302,0.06946374892072156,0.0,-0.07401483834906146,0.10647116809525228,0.16,0
tuning,0,0.2420714646577835,0.24025198624760552,0.0,-0.0018194784101779882,0.24116172545269451,0.16,1
tuning,0,0.14101730287075043,0.05459612683025839,0.0,-0.08642117604049204,0.0978067148505044,0.16,0
tuning,0,0.14101730287075043,0.04461724849975411,0.0,-0.09640005437099632,0.09281727568525228,0.16,0
tuning,0,0.1392768919467926,0.0429793566279975,0.0,-0.0962975353187951,0.09112812428739506,0.16,0
tuning,0,0.1392768919467926,0.06302472467456516,0.0,-0.07625216727222744,0.10115080831067888,0.16,0
tuning,0,0.2634499967098236,0.3425317724674736,0.0,0.07908177575765002,0.30299088458864865,0.16,1
tuning,0,0.1392768919467926,0.05047592870020461,0.0,-0.08880096324658798,0.09487641032349861,0.16,0
tuning,0,0.2364388406276703,0.159732862136685,0.0,-0.07670597849098529,0.19808585138217766,0.16,1
tuning,0,0.23281635344028473,0.23448604283201296,0.0,0.0016696893917282352,0.23365119813614885,0.16,1
tuning,0,0.1392768919467926,0.06831273483728299,0.0,-0.07096415710950961,0.1037948133920378,0.16,0
tuning,0,0.1392768919467926,0.07535591689618103,0.0,-0.06392097505061158,0.10731640442148682,0.16,0
tuning,0,0.14347858726978302,0.07803246703794317,0.0,-0.06544612023183985,0.1107555271538631,0.16,0
tuning,0,0.1392768919467926,0.06859263627385573,0.0,-0.07068425567293687,0.10393476411032417,0.16,0
tuning,0,0.2634499967098236,0.29799212185721197,0.0,0.03454212514738836,0.28072105928351776,0.16,1
tuning,0,0.23698480427265167,0.6915723007732285,0.0,0.45458749650057684,0.4642785525229401,0.16,1
tuning,0,0.25247472524642944,0.6978441115500477,0.0,0.4453693863036182,0.47515941839823855,0.16,1
tuning,0,0.1392768919467926,0.07341582925792614,0.0,-0.06586106268886646,0.10634636060235937,0.16,0
tuning,0,0.2549129128456116,0.2578135829787269,0.0,0.002900670133115346,0.25636324791216925,0.16,1
tuning,0,0.24259452521800995,0.2572024197635326,0.0,0.014607894545522637,0.24989847249077127,0.16,1
tuning,0,0.1392768919467926,0.04736538924310162,0.0,-0.09191150270369097,0.09332114059494712,0.16,0
tuning,0,0.14347858726978302,0.07308818701412674,0.0,-0.07039040025565628,0.10828338714195487,0.16,0
tuning,0,0.25654336810112,0.2728621748775727,0.0,0.0163188067764527,0.26470277148934634,0.16,1
tuning,0,0.2571200728416443,0.3284640123279212,0.0,0.07134393948627693,0.29279204258478275,0.16,1
tuning,0,0.25271478295326233,0.2525717637612193,0.0,-0.0001430191920430146,0.2526432733572408,0.16,1
tuning,0,0.14101730287075043,0.05381752014144926,0.0,-0.08719978272930116,0.09741741150609984,0.16,0
tuning,0,0.1392768919467926,0.050154448490668864,0.0,-0.08912244345612375,0.09471567021873073,0.16,0
tuning,1,0.23773063719272614,0.2668032860249038,0.0,0.02907264883217764,0.25226696160881495,0.16,1
tuning,0,0.24655646085739136,0.07003450529064799,0.0,-0.17652195556674338,0.15829548307401967,0.16,0
tuning,0,0.1392768919467926,0.07548584676731394,0.0,-0.06379104517947866,0.10738136935705328,0.16,0
tuning,0,0.2634499967098236,0.3353396694052877,0.0,0.07188967269546409,0.29939483305755565,0.16,1
tuning,1,0.23281635344028473,0.6192954232286412,0.0,0.38647906978835644,0.42605588833446295,0.16,1
tuning,0,0.1392768919467926,0.04180122314300959,0.0,-0.09747566880378301,0.0905390575449011,0.16,0
tuning,0,0.14347858726978302,0.06976493915487265,0.0,-0.07371364811491037,0.10662176321232783,0.16,0
tuning,0,0.14347858726978302,0.06552499373687233,0.0,-0.07795359353291069,0.10450179050332767,0.16,0
tuning,0,0.2364388406276703,0.28554714490667743,0.0,0.04910830427900714,0.26099299276717386,0.16,1
tuning,0,0.24655646085739136,0.2553122219733121,0.0,0.008755761115920746,0.25093434141535176,0.16,1
