dataset,y_true,xgb_mean_prob,lr_mean_prob,cat_mean_prob,bias,ensemble_prob,selected_threshold,y_pred_threshold_opt
train,1,0.2652384012937546,0.43102670863548487,0.5674444135381074,0.16578830734173028,0.452100001876393,0.29,1
train,0,0.14924818575382232,0.11808772803926142,0.38023553964352347,-0.0311604577145609,0.24276299256012185,0.29,0
train,0,0.14351631700992584,0.1058670116000612,0.27140619546423056,-0.037649305409864636,0.18892172922356182,0.29,0
train,0,0.25717172026634216,0.35494934344582196,0.5726125279393197,0.0977776231794798,0.4287071483944607,0.29,1
train,0,0.2258128434419632,0.34677139233700915,0.5158418028390643,0.12095854889504595,0.3932297678053611,0.29,1
train,1,0.14840784668922424,0.1784134703679169,0.42218187300106236,0.030005623678692667,0.28015163114210706,0.29,0
train,0,0.14692209362983705,0.12421247407050064,0.3738972449307107,-0.02270961955933641,0.24128298200091977,0.29,0
train,0,0.14829477965831755,0.2038751351081061,0.36889526327295996,0.05558035544978854,0.2642587423073951,0.29,0
train,0,0.2536053121089935,0.39382002471315364,0.5573723104433218,0.14021471260416013,0.4331772026569116,0.29,1
train,1,0.2605277538299561,0.43167113020992115,0.5826191634048739,0.17114337637996507,0.4579503278137288,0.29,1
train,1,0.25457929372787474,0.40491280614577674,0.5890219360578854,0.150333512417902,0.45102306823060634,0.29,1
train,0,0.14250178039073944,0.051458935675853,0.21380634663648668,-0.09104284471488644,0.14593808132192576,0.29,0
train,1,0.22578122317790986,0.328374065316479,0.5310011712569646,0.10259284213856915,0.3942520556509988,0.29,1
train,0,0.14351631700992584,0.11117245739660625,0.25484759104328913,-0.03234385961331959,0.18317738867092226,0.29,0
train,0,0.14680902659893036,0.0894984585551519,0.3468048147619124,-0.05731056804377846,0.2183036525798186,0.29,0
train,1,0.22977262437343599,0.31602017455749204,0.5383022650267927,0.08624755018405605,0.3946176781954696,0.29,1
train,0,0.2509490430355072,0.3565117331009595,0.5479968463487072,0.10556269006545232,0.4166946508684656,0.29,1
train,0,0.22572986781597137,0.3601687671491781,0.5320092199539687,0.13443889933320674,0.4046207662089937,0.29,1
train,0,0.1435558557510376,0.060298161193176006,0.2305755352393079,-0.0832576945578616,0.15644807912722944,0.29,0
train,0,0.22121024131774902,0.3335667816240527,0.5187544223551911,0.11235654030630365,0.3892996554851367,0.29,1
train,0,0.222335547208786,0.339644819732038,0.5070860236275161,0.11730927252325196,0.38625329988863577,0.29,1
train,0,0.14267597794532777,0.0891775726773817,0.24311172511179252,-0.05349840526794607,0.1708597105791917,0.29,0
train,0,0.2184425950050354,0.23712479940867073,0.4884801489106148,0.018682204403635327,0.3449795811915263,0.29,1
train,0,0.2561375707387924,0.44770696203757593,0.5912053987882477,0.19156939129878353,0.4657400617706047,0.29,1
train,0,0.14351631700992584,0.10991747826675552,0.27277162013042255,-0.03359883874317032,0.19079713845779994,0.29,0
train,0,0.1433153122663498,0.08232235126028972,0.24150052179055487,-0.06099296100606008,0.16815230805084244,0.29,0
train,0,0.26430885791778563,0.531407598110476,0.5949240913319463,0.26709874019269036,0.49551132451763913,0.29,1
train,0,0.14692209362983705,0.1363234617805399,0.3910417751560024,-0.010598631849297158,0.2527289241386328,0.29,0
train,0,0.21179965138435364,0.24990137749522845,0.5055112025877357,0.03810172611087481,0.3549838207815703,0.29,1
train,0,0.14250178039073944,0.05544127564035864,0.22405396275374034,-0.0870605047503808,0.15176239268007538,0.29,0
train,1,0.2531799554824829,0.7733454465227236,0.6215922403223354,0.5201654910402407,0.5803177796859316,0.29,1
train,1,0.22556913495063782,0.3691841341356553,0.5415236361795079,0.1436149991850175,0.411650637759609,0.29,1
train,0,0.24953007698059082,0.3411155979100324,0.5439200792282641,0.09158552092944156,0.40972218323770127,0.29,1
train,0,0.14949543476104737,0.13094398171102628,0.3397331939656412,-0.018551453050021094,0.22873409483587287,0.29,0
train,0,0.26430885791778563,0.45508428237732124,0.5638571673045348,0.1907754244595356,0.45778678029556763,0.29,1
train,1,0.22185966074466706,0.36382301754429847,0.5328955481707847,0.1419633567996314,0.40522677123769746,0.29,1
train,0,0.2124969780445099,0.23749680571443424,0.5058437242281507,0.02499982766992434,0.3514259486989385,0.29,1
train,0,0.14680902659893036,0.1296829871922926,0.37459064794550706,-0.01712603940663776,0.2432743213667283,0.29,0
train,0,0.1459686875343323,0.17067420964667385,0.37041149921035205,0.02470552211234156,0.2540069145345823,0.29,0
train,1,0.23781611323356627,0.38608127152300953,0.5500931702132238,0.14826515828944326,0.4237062562545784,0.29,1
train,0,0.1442655384540558,0.0710931160117434,0.3259644031019374,-0.0731724224423124,0.2026276088197435,0.29,0
train,0,0.1442655384540558,0.10742391882616084,0.3429642271472227,-0.03684161962789495,0.22157348449184633,0.29,0
train,0,0.2377884030342102,0.38752194752914976,0.5516042496549607,0.14973354449493956,0.42482498089524123,0.29,1
train,0,0.2544956594705582,0.3808103337067756,0.5490149730624071,0.1263146742362174,0.4255925790286754,0.29,1
train,0,0.14745444059371948,0.15441745284680833,0.3786157992198007,0.006963012253088846,0.25295419033906547,0.29,0
train,0,0.22385706901550292,0.37324166641289735,0.5394660046896607,0.14938459739739443,0.4115861382990535,0.29,1
train,0,0.14772040843963624,0.09611529475935222,0.3705403882880361,-0.05160511368028402,0.23119903260545885,0.29,0
train,0,0.14692209362983705,0.17586679731781893,0.38530425181282424,0.028944703687981882,0.26251498901158976,0.29,0
train,1,0.25812290608882904,0.4019792899310911,0.5702782090150719,0.14385638384226207,0.4425816274732409,0.29,1
train,0,0.1466840088367462,0.11040713987998063,0.3443650316981318,-0.03627686895676557,0.22371346600674663,0.29,0
train,0,0.14680902659893036,0.12880724690980927,0.35966760957294786,-0.01800177968912109,0.23633046950607917,0.29,0
train,1,0.2128904163837433,0.2761544456261605,0.5580673551346109,0.0632640292424172,0.38693767425469827,0.29,1
train,0,0.14627717733383178,0.1206728768510967,0.3583895183465943,-0.02560430048273507,0.23309055567377282,0.29,0
train,0,0.23791638314723967,0.2814801596020914,0.5176224836779992,0.04356377645485171,0.37654633847380026,0.29,1
train,0,0.2156522184610367,0.2818317909953544,0.514464808245467,0.0661795725343177,0.36988606045560324,0.29,1
train,0,0.21857399642467498,0.2941522203021001,0.49944308850723934,0.0755782238774251,0.3677229130185643,0.29,1
train,0,0.14840784668922424,0.19767593835519617,0.3845555894063434,0.04926809166597193,0.26934963556088987,0.29,0
train,0,0.22240951359272004,0.347917905943936,0.5298548509447495,0.12550839235121597,0.3990323065583803,0.29,1
train,0,0.22512397170066833,0.32482600790670635,0.525542623425187,0.09970203620603801,0.3905458206683181,0.29,1
train,0,0.21764771938323973,0.31948504977160286,0.5223445066496722,0.10183733038836312,0.38564873813273226,0.29,1
train,1,0.26642281413078306,0.42553063354596143,0.5751824668644805,0.15910781941517838,0.45412724669391497,0.29,1
train,1,0.23554665446281434,0.321302705609568,0.5434360015837683,0.08575605114675364,0.39995199786057156,0.29,1
train,0,0.14692209362983705,0.10769686277982113,0.3849041045806941,-0.03922523085001592,0.2410445028420274,0.29,0
train,0,0.1475640207529068,0.02945102991370986,0.368559177414187,-0.11811299083919695,0.20945446726230282,0.29,0
train,1,0.146301332116127,0.06774426936207678,0.3552514476402989,-0.07855706275405022,0.2151624292408837,0.29,0
train,0,0.14692209362983705,0.16086758636214932,0.37390106880373064,0.01394549273231227,0.2527332425839598,0.29,0
train,0,0.14250178039073944,0.050714388489373964,0.21100104314293244,-0.09178739190136548,0.14445161533753537,0.29,0
train,0,0.14267597794532777,0.10597298977747506,0.28949549454102985,-0.03670298816785271,0.19683816366292953,0.29,0
train,0,0.14536861479282379,0.06884440775112806,0.3454103973070573,-0.07652420704169573,0.21088277202203892,0.29,0
train,0,0.22578122317790986,0.33796734316477783,0.49961392716514874,0.11218611998686798,0.38321880478562925,0.29,1
train,0,0.26430885791778563,0.4272042326316126,0.5693023997252603,0.16289537471382698,0.4515128798164873,0.29,1
train,0,0.14609937369823456,0.10696686304418035,0.35174121059860375,-0.03913251065405421,0.2257952646834591,0.29,0
train,0,0.21145812869071962,0.566679510827525,0.5518198011809022,0.3552213821368054,0.47454056810976836,0.29,1
train,0,0.25658275187015533,0.43316867085287575,0.5830780918143719,0.1765859189827204,0.4576736819940929,0.29,1
train,1,0.22119506299495698,0.3417355085087311,0.5387546158879495,0.1205404455137741,0.4007870818880671,0.29,1
train,0,0.2478445678949356,0.28575873114567274,0.5601262506295175,0.037914163250737126,0.39927067115701265,0.29,1
train,0,0.142849862575531,0.05671441044732737,0.22359847467756544,-0.08613545212820364,0.15204021657645242,0.29,0
train,0,0.24333905875682832,0.2747179052709816,0.5533531057840237,0.03137884651415329,0.3917103833327802,0.29,1
train,0,0.24315427541732787,0.38575656015172216,0.551955799243159,0.1426022847343943,0.4257222228718336,0.29,1
train,0,0.14700765013694764,0.15416785803422905,0.3597968652698167,0.007160207897281418,0.24435697174212936,0.29,0
train,0,0.25751942694187163,0.4552203042778922,0.5907991326161264,0.19770087733602054,0.4682377164445623,0.29,1
train,0,0.22556913495063782,0.363687603675478,0.5387372868852262,0.13811846872484015,0.4086884492274647,0.29,1
train,0,0.25171820223331454,0.3986287498822304,0.5760214542046089,0.14691054764891587,0.4425607509234565,0.29,1
train,1,0.222335547208786,0.3478417704093033,0.5375502546240959,0.1255062232005173,0.4024304317302736,0.29,1
train,0,0.14250178039073944,0.0572672793201805,0.2142061277801405,-0.08523450107055894,0.1479309058248902,0.29,0
train,0,0.143739315867424,0.061894915841024516,0.26265755248790434,-0.08184440002639948,0.17133103868138488,0.29,0
train,0,0.23711642920970916,0.39003071124120914,0.5578425451962445,0.15291428203149998,0.42823521849487284,0.29,1
train,0,0.2592617690563202,0.4131203294239622,0.5623174814226932,0.153858560367642,0.4427771328999517,0.29,1
train,0,0.14829477965831755,0.10314428467400542,0.3917447308212608,-0.04515049498431213,0.2430106125890203,0.29,0
train,0,0.2103744775056839,0.25939632335936036,0.476596907600766,0.04902184585367647,0.34468220179260206,0.29,1
train,0,0.14338197112083434,0.11081360806821608,0.3008252445359325,-0.03256836305261826,0.20358415981423553,0.29,0
train,0,0.24261899590492247,0.28216744955792056,0.5516579857471487,0.03954845365299808,0.3931061142155356,0.29,1
train,0,0.21853765845298767,0.2901109357343522,0.5227358773375212,0.07157327728136453,0.37686340470291163,0.29,1
train,1,0.2525809735059738,0.7557203073387893,0.6326121017903255,0.5031393338328154,0.5795944046847417,0.29,1
train,0,0.21329497396945954,0.2912446112213017,0.5140374340294915,0.07794963725184215,0.37206759698917924,0.29,1
train,0,0.22245018184185028,0.2470996906809681,0.49647847178303683,0.024649508839117817,0.35263473343773877,0.29,1
train,0,0.14692209362983705,0.12595747744677563,0.36593262757802997,-0.02096461618306142,0.23826796068311648,0.29,0
train,0,0.14680902659893036,0.09785736077467502,0.3703400363568609,-0.048951665824255336,0.23143422410346798,0.29,0
train,0,0.1442655384540558,0.09025950698474776,0.33867320663540074,-0.05400603146930803,0.21429448637534768,0.29,0
train,0,0.2592617690563202,0.43040431173673716,0.55220039494935,0.17114254268041695,0.44365331129030594,0.29,1
train,0,0.14250178039073944,0.057641518141572944,0.2418099617792494,-0.08486026224916648,0.1603862110862917,0.29,0
train,0,0.1459686875343323,0.08970924975230055,0.37618029666432945,-0.05625943778203174,0.23129754471156327,0.29,0
train,0,0.14267597794532777,0.11240647812519837,0.27938607551122435,-0.0302694998201294,0.1943288166750783,0.29,0
train,0,0.24600901305675507,0.3428913567234467,0.5561053838595315,0.09688234366669166,0.4148759496535985,0.29,1
train,0,0.24121955931186675,0.2526126760850095,0.54267570889827,0.011393116773142725,0.37952348147398723,0.29,1
train,1,0.25797987580299375,0.818884299751631,0.5908630480688188,0.5609044239486373,0.5819608817880939,0.29,1
train,1,0.26147548854351044,0.4800657186911528,0.5936714448567173,0.21859023014764234,0.47823376736950624,0.29,1
train,0,0.142849862575531,0.06536944394635612,0.2542692017351638,-0.07748041862917489,0.16845272221273652,0.29,0
train,0,0.21296379566192628,0.22498855287991643,0.5045086740379797,0.01202475721799015,0.34703483867959495,0.29,1
train,0,0.1435558557510376,0.057699962993076864,0.24059827021367253,-0.08585589275796074,0.1601165623635322,0.29,0
train,0,0.2561375707387924,0.5113602386409997,0.5884796079267776,0.25522266790220727,0.4844026145004071,0.29,1
train,1,0.26169384121894834,0.49379572197128885,0.5825916945372147,0.2321018807523405,0.4776221866818545,0.29,1
train,0,0.21511736512184143,0.2578167224638941,0.49725719149940717,0.04269935734205266,0.35456516680522066,0.29,1
train,0,0.22185966074466706,0.36187284468824543,0.5350911942462013,0.14001318394357837,0.405599084958845,0.29,1
train,0,0.2366359680891037,0.3828927167381146,0.5481123197863929,0.1462567486490109,0.4215409203328654,0.29,1
train,0,0.25894964039325713,0.4806834464869968,0.5913073968029958,0.22173380609373966,0.47676207919448865,0.29,1
train,0,0.14745444059371948,0.1552567622493336,0.37534520811810623,0.0078023216556141195,0.25175443766809935,0.29,0
train,0,0.2647902607917786,0.4889024985263323,0.585620501867582,0.2241122377345537,0.4781929664788004,0.29,1
train,1,0.25210605263710023,0.36017615766051714,0.5884686770670475,0.10807010502341691,0.43620782530340063,0.29,1
train,0,0.2369127780199051,0.37484870131693093,0.5347357407426059,0.13793592329702584,0.41311605327013434,0.29,1
train,0,0.2339721918106079,0.2548029215623235,0.5421295137326663,0.02083072975171557,0.37821908295078815,0.29,1
train,0,0.23360799849033356,0.7456716993334159,0.5716096349667634,0.5120637008430824,0.5446223629569218,0.29,1
train,0,0.25496714413166044,0.4357821657368074,0.5869429807732909,0.18081502160514695,0.4598286405322781,0.29,1
train,0,0.20773055851459504,0.21258690752510195,0.4673741385627789,0.004856349010506911,0.32530337272948695,0.29,1
train,0,0.2587158679962158,0.5049374308314096,0.5819844746697184,0.2462215628351938,0.48011392116015206,0.29,1
train,0,0.14440577030181884,0.10859315882259199,0.2689103096983284,-0.03581261147922685,0.18887165431304895,0.29,0
train,1,0.2561375707387924,0.46604862417634235,0.5878088964919792,0.20991105343754995,0.46995056760923515,0.29,1
train,0,0.15058892965316772,0.4624859460743647,0.4194133200453265,0.311897016421197,0.36816391697243167,0.29,1
train,0,0.22461357116699218,0.3450942436728496,0.519254568843031,0.1204806725058574,0.39394273799275337,0.29,1
train,0,0.25717172026634216,0.33811088879227136,0.5713016125443824,0.0809391685259292,0.42286201055110734,0.29,1
train,1,0.2447877734899521,0.6032452110192966,0.6306705520491839,0.35845743752934456,0.5292280532495776,0.29,1
train,0,0.25802578032016754,0.4096587913980393,0.5615839153700657,0.15163301107787175,0.44107060862856173,0.29,1
train,0,0.1459686875343323,0.13511740943592315,0.3617622373801398,-0.010851278098409134,0.23903533588254444,0.29,0
train,0,0.2561375707387924,0.5292841799979574,0.585626135748591,0.273146609259165,0.4887253776435237,0.29,1
train,0,0.14338197112083434,0.10248337280662695,0.3087500114649236,-0.04089859831420739,0.20452459242507437,0.29,0
train,0,0.14320777356624603,0.07679293203415513,0.27532265480572016,-0.0664148415320909,0.18151729912912293,0.29,0
train,0,0.24648530185222625,0.3238337314438596,0.542143123141452,0.07734842959163332,0.4027974063751518,0.29,1
train,0,0.24571979343891143,0.3096525172363883,0.5743469650934517,0.06393272379747689,0.4125784567577185,0.29,1
train,0,0.26430885791778563,0.46839280150285106,0.5883300081498479,0.20408394358506543,0.47288237277654355,0.29,1
train,0,0.142849862575531,0.08665847537419441,0.27583996239171743,-0.056191387201336596,0.18474370341225346,0.29,0
train,0,0.1445740282535553,0.3601507417465429,0.33070578967384134,0.21557671349298757,0.2951030154801134,0.29,1
train,0,0.26005216836929324,0.3960851784777423,0.561597699817186,0.13603301010844904,0.4373250250644701,0.29,1
train,0,0.2418426275253296,0.35184213220167965,0.5730973921314579,0.10999950467635006,0.4242638910360262,0.29,1
train,0,0.25695462226867677,0.4461588139893451,0.566942592757348,0.18920419172066832,0.4546081401908612,0.29,1
train,0,0.21329497396945954,0.21637638922721014,0.5023172111359445,0.0030814152577506027,0.34344515294569894,0.29,1
train,0,0.15000703930854797,0.13857943680036336,0.36829308614527506,-0.011427602508184614,0.24400778475216856,0.29,0
train,1,0.2660078018903732,0.4607775617007088,0.5911633969420591,0.19476975981033562,0.47217927892887823,0.29,1
train,0,0.23726289272308348,0.3826257288717885,0.548096718749046,0.145362836148705,0.4216014503591696,0.29,1
train,1,0.14851742684841157,0.12079944792723282,0.39366711231577867,-0.02771797892117875,0.24943773687534757,0.29,0
train,0,0.14250178039073944,0.052567790709612726,0.20980343116688302,-0.0899339896811267,0.1444951804244241,0.29,0
train,1,0.2609607130289078,0.4380413281130662,0.583972419379015,0.1770806150841584,0.4606490306714486,0.29,1
train,0,0.14437865018844603,0.048623428343256926,0.23704708328558252,-0.09575522184518911,0.15589239189107496,0.29,0
train,0,0.2419629693031311,0.38365743723944284,0.5476262148539437,0.14169446793631174,0.4228446227531306,0.29,1
train,0,0.25435956120491027,0.3921548450096402,0.5538848869713802,0.13779528380472994,0.4312798360350285,0.29,1
train,0,0.14618991017341615,0.07675797535177947,0.2602106493284736,-0.06943193482163668,0.17546934510106865,0.29,0
train,0,0.22950199842453003,0.3703510270366393,0.5450672558393297,0.14084902861210927,0.41454561610237717,0.29,1
train,0,0.14250178039073944,0.05522880927032611,0.2161369157218079,-0.08727297112041332,0.1481572547038613,0.29,0
train,0,0.14415565133094788,0.09375994839700905,0.24563346586809703,-0.05039570293393883,0.17377424149888876,0.29,0
train,0,0.24211937487125396,0.29903215006151235,0.560231180329268,0.05691277519025839,0.40208530605671583,0.29,1
train,0,0.2412201553583145,0.30700222702854285,0.5242318026434409,0.06578207167022834,0.3882671073979789,0.29,1
train,1,0.24859066307544708,0.33356907907701944,0.5504533180123319,0.08497841600157235,0.4100593031134352,0.29,1
train,0,0.14351631700992584,0.09176851028041882,0.2520651797000731,-0.05174780672950702,0.1758732340632515,0.29,0
train,0,0.14351631700992584,0.10533259185479307,0.2527286674263096,-0.03818372515513277,0.1804062930346271,0.29,0
train,0,0.14685822725296022,0.07798238457252005,0.32252844306193296,-0.06887584268044017,0.20386755753898192,0.29,0
train,0,0.14250178039073944,0.05687197131301782,0.2565749832177878,-0.08562980907772161,0.1667455569883291,0.29,0
train,0,0.21884923577308654,0.3134053722227038,0.5193819362030303,0.09455613644961727,0.3827148351498698,0.29,1
train,0,0.24787549078464508,0.2751694380098708,0.5623335786753575,0.02729394722522574,0.3969573786097099,0.29,1
train,0,0.24249783754348755,0.3226571243259738,0.5476866521225517,0.08015928678248627,0.4039480447382584,0.29,1
train,0,0.14351631700992584,0.12504369211193272,0.26685621395898546,-0.018472624897993117,0.1928774532059567,0.29,0
train,0,0.14461362063884736,0.10647350492911814,0.3496591431924741,-0.03814011570972922,0.22435292614952815,0.29,0
train,0,0.23954035043716432,0.29326305944150505,0.5601040412330555,0.05372270900434073,0.39960587177900875,0.29,1
train,0,0.14338197112083434,0.3580368285099584,0.35757038933547036,0.21465485738912404,0.306163855820312,0.29,1
train,0,0.142849862575531,0.07653655461908968,0.2336193741905835,-0.06631330795644133,0.16271046172371048,0.29,0
train,0,0.14338197112083434,0.06849279239346018,0.23807824631717517,-0.07488917872737416,0.16231924735841002,0.29,0
